姓名,来源链接,状态,失败三态,照片链接,照片文件,字节数,SHA-256,魔数,宽,高,引用路径风格,错误证据
丛鹏,https://www.gy3y.cn/ks/zyk/zyk1/doctor_237.html,实采,,https://www.gy3y.cn/Upload/202506/638850618566471953.jpg,01_试点医院/广州医科大学附属第三医院/照片/丛鹏-荔湾院区中医科-副主任医师-广州医科大学附属第三医院.jpg,32995,0809f248ef11c0f31d7ffb19f6c0e7d5da7c9969bd8de5366cda794de51a303e,FFD8FFE11487457869660000,200,266,Upload原图,
岑东芝,https://www.gy3y.cn/ks/nkxt/pwszlk/doctor_238.html,实采,,https://www.gy3y.cn/Upload/202303/638151609516047915.jpg,01_试点医院/广州医科大学附属第三医院/照片/岑东芝-荔湾院区肿瘤科-主任医师-广州医科大学附属第三医院.jpg,1949787,7f21efffec15886c7dbb40817a1a5764ff1d3cbe048da606abd7712822a62221,FFD8FFE000104A4649460001,2679,3287,Upload原图,
杨薪,https://www.gy3y.cn/ks/nkxt/lnyxk/doctor_239.html,实采,,https://www.gy3y.cn/Upload/201608/6360817145670217314411410.jpg,01_试点医院/广州医科大学附属第三医院/照片/杨薪-荔湾院区老年医学科-副主任医师-广州医科大学附属第三医院.jpg,41078,7974b40f3b7da71b5f7d773d4a746cbc023b678e94e2a501c010aaf8ae7269d2,FFD8FFE114B3457869660000,200,266,Upload原图,
郭建辉,https://www.gy3y.cn/ks/zyk/zyk1/doctor_240.html,实采,,https://www.gy3y.cn/Upload/201608/6360817189119413637162334.jpg,01_试点医院/广州医科大学附属第三医院/照片/郭建辉-荔湾院区中医科-副主任医师-广州医科大学附属第三医院.jpg,41720,ad11ded01ae517ca5edd19787797c19eb289c1e5eed6b5d123cc7f0b5a36cf2c,FFD8FFE112B5457869660000,200,260,Upload原图,
梁伟强,https://www.gy3y.cn/ks/nkxt/hxnk/doctor_241.html,实采,,https://www.gy3y.cn/Upload/201609/6360840149157060804904645.jpg,01_试点医院/广州医科大学附属第三医院/照片/梁伟强-荔湾院区呼吸与危重症医学科-主任医师-广州医科大学附属第三医院.jpg,20114,8bacc9bc6a401e2bb8f50fee2d7d1256dd609048ce741f2b6ac257053afef588,FFD8FFE000104A4649460001,200,267,Upload原图,
姚红霞,https://www.gy3y.cn/ks/yjbm/hyxfszlk/doctor_242.html,实采,,https://www.gy3y.cn/Upload/202303/638151607299637689.png,01_试点医院/广州医科大学附属第三医院/照片/姚红霞-荔湾院区核医学科-副主任医师-广州医科大学附属第三医院.png,164736,fada0f1b9e1ac87527dfed0f9d8129cfd444f3febb6c5720a23eb0e43d786db1,89504E470D0A1A0A0000000D,385,385,Upload原图,
李莉,https://www.gy3y.cn/ks/fckyjs/szyxk/doctor_244.html,实采,,https://www.gy3y.cn/Upload/202006/6372749340954065386837649.jpg,01_试点医院/广州医科大学附属第三医院/照片/李莉-荔湾院区生殖医学科（生殖医学中心）-主任医师-广州医科大学附属第三医院.jpg,514641,e469fb1d45ea2b81f1fc76151972841096ebbd49e369634f6b131f994cf9497d,FFD8FFE11282457869660000,1187,1579,Upload原图,
何晟,https://www.gy3y.cn/ks/nkxt/hxnk/doctor_245.html,实采,,https://www.gy3y.cn/Upload/201611/6361559949026174368390212.jpg,01_试点医院/广州医科大学附属第三医院/照片/何晟-荔湾院区呼吸与危重症医学科-副主任医师-广州医科大学附属第三医院.jpg,37834,eb28ea67257fb2ce2de3e9d3461111f62980923ab3f4a2c9217271f4a40e4c92,FFD8FFE11352457869660000,200,260,Upload原图,
何晓青,https://www.gy3y.cn/ks/nkxt/xxgnk/doctor_246.html,实采,,https://www.gy3y.cn/Upload/202506/638848015749494422.jpg,01_试点医院/广州医科大学附属第三医院/照片/何晓青-荔湾院区心血管内科-副主任医师-广州医科大学附属第三医院.jpg,29878,4518dd88cf945d1e6478075d3f14cc67c2f93ff60f07f80356427d36023004e8,FFD8FFE10AB0457869660000,200,266,Upload原图,
陈德雄,https://www.gy3y.cn/ks/mjz/qk/doctor_248.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
潘兴飞,https://www.gy3y.cn/ks/nkxt/grjbk/doctor_249.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
安庚,https://www.gy3y.cn/ks/fckyjs/szyxk/doctor_250.html,实采,,https://www.gy3y.cn/Upload/202006/6372749448307407778907948.jpg,01_试点医院/广州医科大学附属第三医院/照片/安庚-荔湾院区生殖医学科（生殖医学中心）-未标注-广州医科大学附属第三医院.jpg,225643,c0de12e1bfb276312b110ca3c750c1410dd3316c78b1605f90191471e6bdef67,FFD8FFE000104A4649460001,1428,1900,Upload原图,
安 庚,https://www.gy3y.cn/ks/fckyjs/nk/doctor_259.html,实采,,https://www.gy3y.cn/Upload/201705/6363147464656667376680705.jpg,01_试点医院/广州医科大学附属第三医院/照片/安 庚-荔湾院区男科-副主任医师-广州医科大学附属第三医院.jpg,62101,a05688bc96b02725cdb207797ac08caaef73139bc6fe195811c1661d0b8bfabc,FFD8FFE11410457869660000,260,331,Upload原图,
燕翼,https://www.gy3y.cn/ks/nkxt/xxgnk/doctor_251.html,实采,,https://www.gy3y.cn/Upload/201706/6363226845002971581313624.jpg,01_试点医院/广州医科大学附属第三医院/照片/燕翼-荔湾院区心血管内科-副主任医师-广州医科大学附属第三医院.jpg,342218,801ccf3e12bac4d03875c8f2ad3c7ac48965b62644e99b2246a0fd8f9e4b02a3,FFD8FFE11242457869660000,1000,1300,Upload原图,
麦凤鸣,https://www.gy3y.cn/ks/fckyjs/ck/doctor_252.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
黄蓓,https://www.gy3y.cn/ks/fckyjs/fckmz/doctor_255.html,实采,,https://www.gy3y.cn/Upload/202506/638851619343383971.jpg,01_试点医院/广州医科大学附属第三医院/照片/黄蓓-荔湾院区妇产科门诊-副主任医师-广州医科大学附属第三医院.jpg,29817,dcf9fe554b083d4c7ce18f6afcf2e4e533c3cc8554cd75523fee59219a7d7aed,FFD8FFE11246457869660000,200,266,Upload原图,
张智勇,https://www.gy3y.cn/ks/wkxt/zsyx/doctor_256.html,实采,,https://www.gy3y.cn/Upload/201712/6364870199972715126458635.png,01_试点医院/广州医科大学附属第三医院/照片/张智勇-荔湾院区再生医学与3D打印技术转化研究中心-教授-广州医科大学附属第三医院.png,720444,a7b9e84365132e6d41ddba650c6a9a35d0903b77624281d5e47f43a2cf4a68b8,89504E470D0A1A0A0000000D,609,802,Upload原图,
王簕,https://www.gy3y.cn/ks/wkxt/gkyq/doctor_257.html,实采,,https://www.gy3y.cn/Upload/201712/6364870235557594708909401.png,01_试点医院/广州医科大学附属第三医院/照片/王簕-荔湾院区脊柱外科-副主任医师-广州医科大学附属第三医院.png,676100,d520d6386a034235d9568ffa801e109e2a7342527ac8aa7e6b39ee6bc4bd988b,89504E470D0A1A0A0000000D,715,784,Upload原图,
刘先保,https://www.gy3y.cn/ks/wkxt/mzk/doctor_258.html,实采,,https://www.gy3y.cn/Upload/202301/638094733529287430.png,01_试点医院/广州医科大学附属第三医院/照片/刘先保-荔湾院区麻醉科-副主任医师-广州医科大学附属第三医院.png,61906,583acd8b57784c9f75f6438743e9019cbf172b023b1f883a929a0ffdb8e1a8b6,89504E470D0A1A0A0000000D,229,314,Upload原图,
罗超元,https://www.gy3y.cn/ks/wkxt/wcwk/doctor_261.html,实采,,https://www.gy3y.cn/Upload/202506/638852479740502035.JPG,01_试点医院/广州医科大学附属第三医院/照片/罗超元-荔湾院区普外二区（胃肠外科）-副主任医师-广州医科大学附属第三医院.jpg,117393,6a3f264a4a3b0db1a3666e4879eb9e1db6a586d7f0697c58becdda6e865f0ab6,FFD8FFE000104A4649460001,1042,1452,Upload原图,
谭岱峰,https://www.gy3y.cn/ks/ek/ek1/doctor_263.html,实采,,https://www.gy3y.cn/Upload/202301/638094858890375897.png,01_试点医院/广州医科大学附属第三医院/照片/谭岱峰-荔湾院区儿 科（普通儿科-副主任医师-广州医科大学附属第三医院.png,53777,fb0cdc9bf0cfec35a2f2731a464ba39750da32131ecd67837c38e56f5822923b,89504E470D0A1A0A0000000D,200,266,Upload原图,
江庆萍,https://www.gy3y.cn/ks/yjbm/blk/doctor_264.html,实采,,https://www.gy3y.cn/Upload/202306/638217244269154036.jpg,01_试点医院/广州医科大学附属第三医院/照片/江庆萍-荔湾院区病理科-主任医师-广州医科大学附属第三医院.jpg,1120835,afe1941624901caffa201d4a7ace865e15eb39431915706b507574ead9763050,FFD8FFE000104A4649460001,2429,3637,Upload原图,
熊汉真,https://www.gy3y.cn/ks/yjbm/blk/doctor_266.html,实采,,https://www.gy3y.cn/Upload/202306/638217245113061978.jpg,01_试点医院/广州医科大学附属第三医院/照片/熊汉真-荔湾院区病理科-副主任医师-广州医科大学附属第三医院.jpg,1229278,012c9bcef862c537eebbf00fbde0ca5361c55c09a5be87fb821f41732f92ba1a,FFD8FFE000104A4649460001,2529,3641,Upload原图,第 1 轮 HTTP 200@2026-08-17T11:32:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202306/638217245113061978.jpg；照片 HTTP 200@2026-08-17T11:32:40Z；原始字节=1229278；尺寸=2529x3641；SHA-256=012c9bcef862c537eebbf00fbde0ca5361c55c09a5be87fb821f41732f92ba1a；当轮冻结；第 2 轮 HTTP 200@2026-08-17T11:33:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202306/638217245113061978.jpg；已冻结第 1 轮原始照片，后续轮不覆盖；第 3 轮 HTTP 200@2026-08-17T11:34:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202306/638217245113061978.jpg；已冻结第 1 轮原始照片，后续轮不覆盖；第 4 轮 HTTP 200@2026-08-17T11:35:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202306/638217245113061978.jpg；已冻结第 1 轮原始照片，后续轮不覆盖；第 5 轮 HTTP 200@2026-08-17T11:36:40Z Content-Type text/plain；页面可达；照片引用=https://www.gy3y.cn/Upload/202306/638217245113061978.jpg；已冻结第 1 轮原始照片，后续轮不覆盖
彭娟,https://www.gy3y.cn/ks/yjbm/blk/doctor_267.html,实采,,https://www.gy3y.cn/Upload/202306/638217245778532320.jpg,01_试点医院/广州医科大学附属第三医院/照片/彭娟-荔湾院区病理科-主任医师-广州医科大学附属第三医院.jpg,58290,121984c0831e814eb235c1ad6e394ac20d4a8b4306d1e407cd7837983f66dcb2,FFD8FFE000104A4649460001,462,693,Upload原图,
晏光荣​,https://www.gy3y.cn/ks/yjbm/zxsys/doctor_268.html,实采,,https://www.gy3y.cn/Upload/201802/6365316725995035797625302.jpg,01_试点医院/广州医科大学附属第三医院/照片/晏光荣​-荔湾院区中心实验室-教授-广州医科大学附属第三医院.jpg,93238,e8a66dc9a55d6d6628b1f7292c89a312f72659789ecb0c463216bca58429bc12,FFD8FFE1112A457869660000,390,546,Upload原图,
李少英,https://www.gy3y.cn/ks/fckyjs/fywzsfjds/doctor_270.html,实采,,https://www.gy3y.cn/Upload/201803/6365739144141829764776962.jpg,01_试点医院/广州医科大学附属第三医院/照片/李少英-荔湾院区法医物证司法鉴定所-副主任技师-广州医科大学附属第三医院.jpg,195746,ae58ef2a1949e8d773619def28461fec6a22f6f288d0bb4ef39b4934adcb0b35,FFD8FFE000104A4649460001,1450,1900,Upload原图,
马晓燕,https://www.gy3y.cn/ks/fckyjs/fywzsfjds/doctor_271.html,实采,,https://www.gy3y.cn/Upload/201803/6365739166306561053598522.jpg,01_试点医院/广州医科大学附属第三医院/照片/马晓燕-荔湾院区法医物证司法鉴定所-医师-广州医科大学附属第三医院.jpg,175149,f1e8288d5afe76c53995fbb8df9dd8a238cd9b35c2baf9d085e191af952d3d43,FFD8FFE000104A4649460001,1450,1900,Upload原图,
何文智,https://www.gy3y.cn/ks/fckyjs/fywzsfjds/doctor_272.html,实采,,https://www.gy3y.cn/Upload/201803/6365739192633362602003409.jpg,01_试点医院/广州医科大学附属第三医院/照片/何文智-荔湾院区法医物证司法鉴定所-医师-广州医科大学附属第三医院.jpg,196496,4f29d1fc62e09ed9db07bf1726a50bb2961a83c2a8fd253867626b4c4cef8311,FFD8FFE000104A4649460001,1450,1900,Upload原图,
刘美玲,https://www.gy3y.cn/ks/yjbm/jyk/doctor_273.html,实采,,https://www.gy3y.cn/Upload/201807/6366637975556956083819661.jpg,01_试点医院/广州医科大学附属第三医院/照片/刘美玲-荔湾院区检验科-副主任技师-广州医科大学附属第三医院.jpg,34298,2f8a7bd1310c91159868f0d9b57fe53beff8f1bd8e37ff805d66b4f11c34a823,FFD8FFE114E2457869660000,200,266,Upload原图,
唐希才,https://www.gy3y.cn/ks/yjbm/jyk/doctor_274.html,实采,,https://www.gy3y.cn/Upload/201807/6366637977102310464165082.jpg,01_试点医院/广州医科大学附属第三医院/照片/唐希才-荔湾院区检验科-副主任技师-广州医科大学附属第三医院.jpg,32355,22c4e07c92bbb1134b3406e5b4d245350c961e6664801a7270010643330b2b8a,FFD8FFE112B7457869660000,200,266,Upload原图,
黄炯华,https://www.gy3y.cn/ks/nkxt/xxgnk/doctor_275.html,实采,,https://www.gy3y.cn/Upload/202506/638848016541383580.jpg,01_试点医院/广州医科大学附属第三医院/照片/黄炯华-荔湾院区心血管内科-副主任医师-广州医科大学附属第三医院.jpg,26394,6591d2a349e4931cbe0bec3953450105432aa5dfc4895120d74794045e78c810,FFD8FFE10A2A457869660000,200,266,Upload原图,
付熙,https://www.gy3y.cn/ks/fckyjs/fk/doctor_276.html,实采,,https://www.gy3y.cn/Upload/202006/6372798391844485329290162.jpg,01_试点医院/广州医科大学附属第三医院/照片/付熙-荔湾院区妇 科-主任医师-广州医科大学附属第三医院.jpg,223952,907eb95822f86418f1b5d3dd63660e617209a8d654403d8b0ddb05f573069e46,FFD8FFE000104A4649460001,1417,1900,Upload原图,
马莉,https://www.gy3y.cn/ks/nkxt/xxgnk/doctor_278.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
张弛,https://www.gy3y.cn/ks/wkxt/gkeq/doctor_279.html,实采,,https://www.gy3y.cn/Upload/202406/638549930885589748.png,01_试点医院/广州医科大学附属第三医院/照片/张弛-荔湾院区关节外科-副主任医师-广州医科大学附属第三医院.jpg,38336,b6ffde14541870a67d7124902e7db1be0a9dcdfc280a675109a5dcecf7cfc3e4,FFD8FFE000104A4649460001,278,348,Upload原图,
戴文军,https://www.gy3y.cn/ks/nkxt/xxgnk/doctor_280.html,失败,详情不可达,,,,,,,,,第 1 轮 HTTP 302→200@2026-08-17T11:32:40Z Content-Type text/plain；页面标题 404；第 2 轮 HTTP 302→200@2026-08-17T11:33:40Z Content-Type text/plain；页面标题 404；第 3 轮 HTTP 302→200@2026-08-17T11:34:40Z Content-Type text/plain；页面标题 404；第 4 轮 HTTP 302→200@2026-08-17T11:35:40Z Content-Type text/plain；页面标题 404；第 5 轮 HTTP 302→200@2026-08-17T11:36:40Z Content-Type text/plain；页面标题 404
