row_number,sequence,hospital,name,source_link,original_length,removed_segment,removed_length,remaining_length,segment_start,segment_end,segment_position,match_type,site_title,name_variant,owner_atypical_profile_case,quote_boundary_status,original_sha256,remaining_sha256
893,892,中山大学肿瘤防治中心,刘睿奇,https://www.sysucc.org.cn/node/6216,663,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 刘睿奇 ,43,620,0,43,START,SYSUCC_CLINICAL_EXPERT,刘睿奇,NO,NO,NO_ADJACENT_QUOTE,4d6843ad58f7a30b59260f44a376e376f7ed7ec56e47434a85f60df0937a62c7,1b61bfa238a1bcb862c583abe26310cdc35e2fc384a0aaac5675135e0c200bef
894,893,中山大学肿瘤防治中心,刘红英,https://www.sysucc.org.cn/node/1691,203,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 刘红英 ,43,160,0,43,START,SYSUCC_CLINICAL_EXPERT,刘红英,NO,NO,NO_ADJACENT_QUOTE,ce2053083cd2c0cde1886bde8e5020a6473f44177f9cedd6663bf61760213237,e28ee94f39a88a3471c4e2d2c8290abf4d58f93fb6779edfefa9fde41eb44be9
895,894,中山大学肿瘤防治中心,刘需,https://www.sysucc.org.cn/node/1722,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 刘需 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,刘需,NO,NO,NO_ADJACENT_QUOTE,9b074406ab4654787aa62cc1c9ce156ce9b0404921334792cf1b9f9c06967ee0,79a99f91c264c4e3e201d609370defca4eb093659c7bb31687e730ad905e45a0
896,895,中山大学肿瘤防治中心,卢丽霞,https://www.sysucc.org.cn/node/1673,850,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 卢丽霞 ,43,807,0,43,START,SYSUCC_CLINICAL_EXPERT,卢丽霞,NO,NO,NO_ADJACENT_QUOTE,ac8e4be00d66a296d16c1c7879c513bf5acb4a02a89f5f07bd4a715c8cc839d3,f520811dbd3e59fc5cc19f44d1af7843401fd8e969a1ab3cf68cbbfa7d1a94b3
897,896,中山大学肿瘤防治中心,叶伟军,https://www.sysucc.org.cn/node/1689,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 叶伟军 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,叶伟军,NO,NO,NO_ADJACENT_QUOTE,71220a39c0acd106c2ed8e442d4e5f6f58eea21bb0db0a96e4cfda88493375a9,de89720fa7742e0cec0189ae311aaba565380015fcd104b552428eececfbf461
898,897,中山大学肿瘤防治中心,吕佳蔚,https://www.sysucc.org.cn/node/9637,291,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 吕佳蔚 ,43,248,0,43,START,SYSUCC_CLINICAL_EXPERT,吕佳蔚,NO,NO,NO_ADJACENT_QUOTE,2d1405afbf7bac8b0658fcbdf24cc28dfb25e25e538ca12473ed89ef4b50ba85,2810e2a7fc9c85e8da67c686ddba7ce22afd0ff7586bcc5a5e872733e22de4e0
899,898,中山大学肿瘤防治中心,吴少雄,https://www.sysucc.org.cn/node/1666,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 吴少雄 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,吴少雄,NO,NO,NO_ADJACENT_QUOTE,b92f8e2bd7e2c067ad3393655141529d54490a352bf58c6e40839aa53d688e0b,cec98766b8ee8bf143213358b7558831a1a0a5a7a1c69d86570f71b4d8eb140b
900,899,中山大学肿瘤防治中心,周冠群,https://www.sysucc.org.cn/node/1718,411,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 周冠群 ,43,368,0,43,START,SYSUCC_CLINICAL_EXPERT,周冠群,NO,YES,NO_ADJACENT_QUOTE,f85b05fa04dc53a03532bca7229d2456fec99db6bdc0b5212b800a2a315aa852,7b2cc31afc6922d60b08b231280aa7920e4992f29ed54f35917d9c3c60968b64
901,900,中山大学肿瘤防治中心,唐玲珑,https://www.sysucc.org.cn/node/1677,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 唐玲珑 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,唐玲珑,NO,NO,NO_ADJACENT_QUOTE,a400794e8e2535fa29c2bfd1995ee68983b3dca226758b0b08f5a9c94bcb4d58,26e4c8097495c71591d1e344eb96f4116c87478e0601d963f99c2848a76054fa
902,901,中山大学肿瘤防治中心,夏云飞,https://www.sysucc.org.cn/node/1656,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 夏云飞 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,夏云飞,NO,NO,NO_ADJACENT_QUOTE,c057b4aedb9e45f24319428d62a1356678edf39fd1e5d6923593c6c5618934c9,19055350126251cd0fbb976c2c5118255960bf8bc21c6a3c64c3331b7c22201d
903,902,中山大学肿瘤防治中心,孙家媛,https://www.sysucc.org.cn/node/1701,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 孙家媛 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,孙家媛,NO,NO,NO_ADJACENT_QUOTE,3286f631c3290aa77aa50f1ee6f3e63a5eed2206779c58509f378613358a3c2f,d7809cc179561498c0312fd0ee92cbee96924e9e6c6642632cbd271f888bfc41
904,903,中山大学肿瘤防治中心,孙颖,https://www.sysucc.org.cn/node/1654,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 孙颖 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,孙颖,NO,NO,NO_ADJACENT_QUOTE,a753333d95b2640cb5d7c06ed9934c10127a76a8706896eb45f9eda962ed615c,66c64221b4b6020104da2fb8e2335c6e731b1cc56d34b3907cb152ff865b1630
905,904,中山大学肿瘤防治中心,常晖,https://www.sysucc.org.cn/node/1705,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 常晖 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,常晖,NO,NO,NO_ADJACENT_QUOTE,160a7828f983ccaff18448c2af2881195ad6289dad8eab9cdf6490a30bad7236,ba38db8b323adc7562626c501d2eb1d1733d176fcc48fd9540b34dd6297b7fa7
906,905,中山大学肿瘤防治中心,张媛,https://www.sysucc.org.cn/node/6443,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 张媛 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,张媛,NO,NO,NO_ADJACENT_QUOTE,6863d26c68c7df74f3c69515307a4723de95532848ad6d80f8c49fcda142fb87,6a6d5cc7fdd4e4d41b900623733de912f814cd0edd8f684e3e452a418e809cbe
907,906,中山大学肿瘤防治中心,徐骋,https://www.sysucc.org.cn/node/1716,669,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 徐骋 ,42,627,0,42,START,SYSUCC_CLINICAL_EXPERT,徐骋,NO,NO,NO_ADJACENT_QUOTE,f7a35a753f32f3fcf3fd69189fd230cf365657aedcf232094df1ded5db76e01c,3d6288d164a99b673f65839c4a63d4b59f9da5410a55c1970b99eeca2db6b23e
908,907,中山大学肿瘤防治中心,曾智帆,https://www.sysucc.org.cn/node/1688,68,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 曾智帆 ,43,25,0,43,START,SYSUCC_CLINICAL_EXPERT,曾智帆,NO,NO,NO_ADJACENT_QUOTE,17600b2fb73a970e7b0699bbcc14609736699b5c535bad7de495b9df8dd4f057,3f81879c14076796f13cb003b8886ebcd22e677a71cd06e44037cf70a9b8c425
909,908,中山大学肿瘤防治中心,李凤岩,https://www.sysucc.org.cn/node/1690,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 李凤岩 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,李凤岩,NO,NO,NO_ADJACENT_QUOTE,e1bb42161cc7e7dba37a008dcd8eceb702ea62892c284f803535258a71ef4797,5fe2bd64ee2de2979eb0117574125ce42a06c9458b1ca743aeeabb65805e68be
910,909,中山大学肿瘤防治中心,李巧巧,https://www.sysucc.org.cn/node/1693,749,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 李巧巧 ,43,706,0,43,START,SYSUCC_CLINICAL_EXPERT,李巧巧,NO,NO,NO_ADJACENT_QUOTE,325f3d06a629353a796e89b6284b4ee74274b899ce736939a4576b4828b17578,426fdeae7b630e7452e09ff967029d8f6e6245b54bcdd78d13801212a5bd243a
912,911,中山大学肿瘤防治中心,李绮雯,https://www.sysucc.org.cn/node/1702,830,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 李绮雯 ,43,787,0,43,START,SYSUCC_CLINICAL_EXPERT,李绮雯,NO,NO,NO_ADJACENT_QUOTE,4f39bdf95bda63cb805b151e7311f643d1eb21699715acfac7baab6739bc8917,3a02cc2765df9856ddef52dfc360b834d631e513f17b09a6f97f0f5647fd6a8d
913,912,中山大学肿瘤防治中心,杜晓京,https://www.sysucc.org.cn/node/6349,146,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 杜晓京 ,43,103,0,43,START,SYSUCC_CLINICAL_EXPERT,杜晓京,NO,NO,NO_ADJACENT_QUOTE,52e12aebadc671406fc90fad506a7f76ae7772bc6714c2cd5e7d22819f447413,6f27da2d97af2561d21c2f8890c3cf0038cb913e173b0b50a209b77dda5cf3a1
914,913,中山大学肿瘤防治中心,林丽,https://www.sysucc.org.cn/node/1712,519,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 林丽 ,42,477,0,42,START,SYSUCC_CLINICAL_EXPERT,林丽,NO,NO,NO_ADJACENT_QUOTE,8ebc835ff9bc3206d1a17e429235be2109f3e09ef01182638bb0a6a775c044d7,52d7c3dd7a07d1fd757a582992f2bc8f15ca65663c154bfa8eead3fb6c61ae71
915,914,中山大学肿瘤防治中心,林焕新,https://www.sysucc.org.cn/node/1657,638,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 林焕新 ,43,595,0,43,START,SYSUCC_CLINICAL_EXPERT,林焕新,NO,NO,NO_ADJACENT_QUOTE,4cbe638674f1bd062492045ebd1e6ddf0522699552e14db7e36ae98414d42976,40c3888fd439ff0b3b223f1784b820c5c1524231ce09e1d78d69fa2c09aae2da
916,915,中山大学肿瘤防治中心,欧阳普云,https://www.sysucc.org.cn/node/1724,1681,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 欧阳普云 ,44,1637,0,44,START,SYSUCC_CLINICAL_EXPERT,欧阳普云,NO,NO,NO_ADJACENT_QUOTE,b9206b61fa8d536bc35ef20904c73b94f268cb3fba07039c4ad693e329797e80,2cfd5575b3bcac2eb651f3cd8da066ec0550f6e3529b922626cd5e9a427af1c0
917,916,中山大学肿瘤防治中心,欧阳翼,https://www.sysucc.org.cn/node/1714,160,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 欧阳翼 ,43,117,0,43,START,SYSUCC_CLINICAL_EXPERT,欧阳翼,NO,NO,NO_ADJACENT_QUOTE,9a128c1c9e55a8b403413a2620e45f4b17447d833f938061034cb586ad58b693,83f6f74b40bbf8f984c728d879bb9b029e558b0e9c709f3dc4caebe022175bbd
918,917,中山大学肿瘤防治中心,毛燕萍,https://www.sysucc.org.cn/node/1679,1297,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 毛燕萍 ,43,1254,0,43,START,SYSUCC_CLINICAL_EXPERT,毛燕萍,NO,NO,NO_ADJACENT_QUOTE,76e1dbf1e882da811370e5765c8d355a729ab4c5e90e9e86608e381d2c7ed558,388425dc1aa45ad660407df1effb91a4c314b253f53536cd9a9a8d797458fda1
919,918,中山大学肿瘤防治中心,王俏镟,https://www.sysucc.org.cn/node/6461,804,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 王俏镟 ,43,761,0,43,START,SYSUCC_CLINICAL_EXPERT,王俏镟,NO,NO,NO_ADJACENT_QUOTE,0b0e43d7540283af3360757f5425050899adbcb1ce8257d449f12435c2eab5dc,bded4513d9286ca40f3bc2803b043b71a93033f6e96e4f4b260feb55026ef64c
920,919,中山大学肿瘤防治中心,王大权,https://www.sysucc.org.cn/node/7470,464,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 王大权 ,43,421,0,43,START,SYSUCC_CLINICAL_EXPERT,王大权,NO,NO,NO_ADJACENT_QUOTE,a0913e99e0b48701b339149e73f73d842e1db11fe21d05576c6c3e28d3eb0f49,bc54b79a1435167b57cf578b09cc0dda30eab649cad76029114a5cf405243745
921,920,中山大学肿瘤防治中心,祝喻甲,https://www.sysucc.org.cn/node/1700,485,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 祝喻甲 ,43,442,0,43,START,SYSUCC_CLINICAL_EXPERT,祝喻甲,NO,NO,NO_ADJACENT_QUOTE,9d9c07652c66a752c89d0066c3a8b9c0ac0a576e5a6af6c040e08e8016623ae6,66b1d21324f114f6d35cab3bbcb39bb546d1abf5252c90aa9e1085ba13f085d8
922,921,中山大学肿瘤防治中心,罗伟,https://www.sysucc.org.cn/node/1667,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 罗伟 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,罗伟,NO,NO,NO_ADJACENT_QUOTE,6f3a0e02d71003dbfa22b72a426b9055e87298b021fcb7719dd07f27a6e9128f,44eb71f4b206d40cf41c0585dd01a3dcdc95033bb9b19e8463d82bf2e61ba82d
923,922,中山大学肿瘤防治中心,肖巍魏,https://www.sysucc.org.cn/node/1682,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 肖巍魏 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,肖巍魏,NO,NO,NO_ADJACENT_QUOTE,1fb12f401dbbb47a7e2fc62babbc9a41dc1694404be3e891ef673a2637e0336b,9ef2cc6ab2a5e64e5c97445d220f4c3f098d13743c7e3ed778c6d15a0b3949b6
924,923,中山大学肿瘤防治中心,胡伟汉,https://www.sysucc.org.cn/node/1668,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 胡伟汉 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,胡伟汉,NO,NO,NO_ADJACENT_QUOTE,04ac3bbfb96ca56ec93600bb21d2dbdd5e50553621be418dbefa328d9fe9c8e9,d307294a929436d4a24903a25c6c73b40ea5c9bce0a6f090491f68037ddf4116
925,924,中山大学肿瘤防治中心,胡永红,https://www.sysucc.org.cn/node/1671,572,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 胡永红 ,43,529,0,43,START,SYSUCC_CLINICAL_EXPERT,胡永红,NO,NO,NO_ADJACENT_QUOTE,0109dc7b6c79a78ce886bde0f77bf791edd0b6c3186c45c9b3ffe55147be1648,152c731ee69738aff7b69c3bd8fb85704750a5b4cc88e78c45363c4bebe1bb8a
927,926,中山大学肿瘤防治中心,董百强,https://www.sysucc.org.cn/node/8486,182,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 董百强 ,43,139,0,43,START,SYSUCC_CLINICAL_EXPERT,董百强,NO,NO,NO_ADJACENT_QUOTE,3e5a172863a7ff2b29be4f79fe8fbc9329890277d645e454d4329a70a0c22833,2345bc04fb1cc3ddba4f89425ca0a4bd9734f8a2a13bb21b5a2e0c297f77c3ad
928,927,中山大学肿瘤防治中心,蔡玲,https://www.sysucc.org.cn/node/1674,328,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 蔡玲 ,42,286,0,42,START,SYSUCC_CLINICAL_EXPERT,蔡玲,NO,NO,NO_ADJACENT_QUOTE,21d6896286cb9d613973ef7b43d47ba1a461f8a09b9e94430383bb6b8507313d,bb5ffba3a93da1f1752f62121d565c3ecb9e047da4fe3934625f953691a787c7
929,928,中山大学肿瘤防治中心,谢方云,https://www.sysucc.org.cn/node/1663,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 谢方云 ,43,1757,0,43,START,SYSUCC_CLINICAL_EXPERT,谢方云,NO,NO,NO_ADJACENT_QUOTE,35bb2b5197cd06fe630ef09ece8784894011192afbd3f643586308996a4d5ecb,de1c7d1e02d0eee9bd34e709bb547b3b5b12345561114f70b81c701994513c83
930,929,中山大学肿瘤防治中心,赵磊,https://www.sysucc.org.cn/node/1717,1800,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 赵磊 ,42,1758,0,42,START,SYSUCC_CLINICAL_EXPERT,赵磊,NO,NO,NO_ADJACENT_QUOTE,2a8a6eeb50c996c331ba7845da4788d07717f0358408930109cfc4c9c5c9d026,8eb8ad2d6387f92ad7d53302f360466d367e5b845fa71db7c141e08bca7fe5b7
931,930,中山大学肿瘤防治中心,邓美玲,https://www.sysucc.org.cn/node/1709,189,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 邓美玲 ,43,146,0,43,START,SYSUCC_CLINICAL_EXPERT,邓美玲,NO,NO,NO_ADJACENT_QUOTE,2685db4ca97c47e84ec5859a2f97e5a3a02b4b0c31d4a416a9ce11f75fa27bad,60a170ae1317fab6ec38b90daa0b717b2f5b880652748b2e23b03582066aaa55
932,931,中山大学肿瘤防治中心,邱波,https://www.sysucc.org.cn/node/1715,399,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 邱波 ,42,357,0,42,START,SYSUCC_CLINICAL_EXPERT,邱波,NO,NO,NO_ADJACENT_QUOTE,77c03d5f627d0884b5d34541a3289a785e04bc1149eb6db21f3409f40394be6b,561a75a785c8cc4c75d1d31ec602ba934ad9fd98fed7a5eee6dc38c5f9d98cf1
933,932,中山大学肿瘤防治中心,郭蕊,https://www.sysucc.org.cn/node/1710,837,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 郭蕊 ,42,795,0,42,START,SYSUCC_CLINICAL_EXPERT,郭蕊,NO,NO,NO_ADJACENT_QUOTE,973716dc0ec52da3c17d2fc812f44fdcce731439edbbee7ae113701c6e4d4598,fcf17ce154824bbcfd206cd255e59f5974dcd4ad552dd7612fec012403d1c6fb
934,933,中山大学肿瘤防治中心,陈佛平,https://www.sysucc.org.cn/node/6455,674,临床专家 面包屑 首页 / 临床科室 / 放疗系列 / 放疗科 / 临床专家 陈佛平 ,43,631,0,43,START,SYSUCC_CLINICAL_EXPERT,陈佛平,NO,NO,NO_ADJACENT_QUOTE,e24c5e55bd5b56a3704cd2fb9e9da5b8b29831b4c33163d02cc2b902ab52b2f1,65735cf4bf7437bc726033f3297b3a2c89e4258da0c95bf0f4b6bbc7a76e9ef3
